"","scenario","iteration","SpawnBio_om","SSB_MSY_om","F_MSY_om","annual_F_om","bmsst_om","ssb_ssbmsst_om","F_Fmsy_om","SpawnBio_em","SSB_MSY_em","F_MSY_em","annual_F_em","bmsst_em","ssb_ssbmsst_em","F_Fmsy_em","ID","species","annual_F_re","bmsst_re","F_Fmsy_re","F_MSY_re","SpawnBio_re","SSB_MSY_re","ssb_ssbmsst_re"
"364","HRF_SQ_25_yrfwd",58,2661.49,1320.58,0.133915,0.035,1142.3017,2.32993612808245,0.26135981779487,2974.64,1322.86,0.134377,0.031,1144.2739,2.59958738899839,0.230694240829904,"HRF_SQ_25_yrfwd-58","HRF_SQ_25_yrfwd",-0.114285714285714,0.00172651410743758,-0.117330878264669,0.00344994959489221,0.11765965680878,0.00172651410743762,0.11573332747875
"365","HRF_SQ_25_yrfwd",59,2163.5,1320.58,0.133915,0.031,1142.3017,1.8939829994125,0.231490124332599,2809.84,1313.56,0.13389,0.024,1136.2294,2.4729513247941,0.179251624467847,"HRF_SQ_25_yrfwd-59","HRF_SQ_25_yrfwd",-0.225806451612903,-0.00531584606763698,-0.225661893851236,-0.000186685584139172,0.298747400046221,-0.00531584606763693,0.30568823773032
"366","HRF_SQ_25_yrfwd",6,2771.59,1320.58,0.133915,0.037,1142.3017,2.42632047207844,0.276294664526005,2391.58,1310.87,0.133948,0.045,1133.90255,2.10915832229145,0.335951264669872,"HRF_SQ_25_yrfwd-6","HRF_SQ_25_yrfwd",0.216216216216216,-0.0073528298172017,0.215916584007186,0.000246424971063774,-0.137109024062001,-0.00735282981720156,-0.130717336574791
"367","HRF_SQ_25_yrfwd",60,2545.78,1320.58,0.133915,0.038,1142.3017,2.22864064721255,0.283762087891573,2909.34,1320.75,0.134064,0.034,1142.44875,2.54658250534214,0.253610216016231,"HRF_SQ_25_yrfwd-60","HRF_SQ_25_yrfwd",-0.105263157894737,0.000128731315028276,-0.106257576899642,0.00111264608146946,0.142808883721296,0.0001287313150283,0.142661787366775
"368","HRF_SQ_25_yrfwd",61,2260.05,1320.58,0.133915,0.027,1142.3017,1.97850532832088,0.201620430870328,2753.88,1331.77,0.133938,0.022,1151.98105,2.39056015721786,0.164255103107408,"HRF_SQ_25_yrfwd-61","HRF_SQ_25_yrfwd",-0.185185185185185,0.00847354950097674,-0.185325106198943,0.000171750737408022,0.218504015397889,0.00847354950097689,0.208265716042669
"369","HRF_SQ_25_yrfwd",63,2211.61,1320.58,0.133915,0.036,1142.3017,1.93609971866452,0.268827241160438,2492.69,1353.92,0.133935,0.031,1171.1408,2.12842896430557,0.23145555679994,"HRF_SQ_25_yrfwd-63","HRF_SQ_25_yrfwd",-0.138888888888889,0.0252464826061277,-0.139017475309333,0.000149348467311296,0.12709293229819,0.0252464826061277,0.0993385019309438
"370","HRF_SQ_25_yrfwd",64,2721.74,1320.58,0.133915,0.03,1142.3017,2.38268051251259,0.224022700967031,2679.8,1316.15,0.133758,0.03,1138.46975,2.3538614003578,0.2242856502041,"HRF_SQ_25_yrfwd-64","HRF_SQ_25_yrfwd",0,-0.00335458662103016,0.00117376156940163,-0.00117238546839427,-0.0154092602526324,-0.00335458662103003,-0.0120952481893562
"371","HRF_SQ_25_yrfwd",65,3581,1320.58,0.133915,0.031,1142.3017,3.13489859990579,0.231490124332599,3870.98,1324.56,0.133813,0.029,1145.7444,3.37857204451534,0.216720348546105,"HRF_SQ_25_yrfwd-65","HRF_SQ_25_yrfwd",-0.064516129032258,0.00301382725772014,-0.0638030491757513,-0.000761677183288046,0.0809773806199386,0.00301382725772011,0.077729290707162
"372","HRF_SQ_25_yrfwd",66,3850.34,1320.58,0.133915,0.033,1142.3017,3.37068569538153,0.246424971063734,3615.22,1296.71,0.133913,0.036,1121.65415,3.22311471856097,0.268831256114044,"HRF_SQ_25_yrfwd-66","HRF_SQ_25_yrfwd",0.0909090909090908,-0.0180753911160247,0.0909253837124917,-1.49348467311504e-05,-0.0610647371400968,-0.0180753911160247,-0.0437806992870181
"373","HRF_SQ_25_yrfwd",69,3023.17,1320.58,0.133915,0.034,1142.3017,2.64656001124747,0.253892394429302,3167.47,1299.03,0.134117,0.034,1123.66095,2.81888411268541,0.253509995004362,"HRF_SQ_25_yrfwd-69","HRF_SQ_25_yrfwd",0,-0.016318587287404,-0.00150614761737876,0.00150841951984453,0.0477313548361487,-0.016318587287404,0.065112485908348
"374","HRF_SQ_25_yrfwd",70,3916.39,1320.58,0.133915,0.035,1142.3017,3.42850754752444,0.26135981779487,3905.2,1312.64,0.133876,0.035,1135.4336,3.43939090757927,0.261435955660462,"HRF_SQ_25_yrfwd-70","HRF_SQ_25_yrfwd",0,-0.00601250965484855,0.000291314350593217,-0.000291229511257225,-0.00285722310597261,-0.0060125096548485,0.00317437249414514
"375","HRF_SQ_25_yrfwd",71,2955.32,1320.58,0.133915,0.031,1142.3017,2.58716239326266,0.231490124332599,3310.96,1304.54,0.134024,0.028,1128.4271,2.93413726061701,0.208917805766131,"HRF_SQ_25_yrfwd-71","HRF_SQ_25_yrfwd",-0.0967741935483871,-0.0121461781944298,-0.0975087755105969,0.000813949146846865,0.120338914229254,-0.0121461781944297,0.134114065764843
"376","HRF_SQ_25_yrfwd",72,2894.59,1320.58,0.133915,0.032,1142.3017,2.53399780460801,0.238957547698167,3037.49,1332.79,0.134135,0.03,1152.86335,2.63473550442904,0.223655272673053,"HRF_SQ_25_yrfwd-72","HRF_SQ_25_yrfwd",-0.0625000000000001,0.0092459373911462,-0.0640376299996273,0.00164283314042488,0.0493679588473669,0.00924593739114634,0.0397544542611034
"377","HRF_SQ_25_yrfwd",73,2782.29,1320.58,0.133915,0.03,1142.3017,2.43568752458304,0.224022700967031,3177.28,1323.28,0.134201,0.026,1144.6372,2.77579655807098,0.193739241883443,"HRF_SQ_25_yrfwd-73","HRF_SQ_25_yrfwd",-0.133333333333333,0.00204455617986029,-0.135180314105955,0.00213568308255222,0.141965790769474,0.0020445561798604,0.139635741471459
"378","HRF_SQ_25_yrfwd",74,3278.82,1320.58,0.133915,0.026,1142.3017,2.87036253207012,0.19415300750476,3741.95,1321.45,0.134222,0.023,1143.05425,3.27364164911683,0.171357899599171,"HRF_SQ_25_yrfwd-74","HRF_SQ_25_yrfwd",-0.115384615384615,0.00065880143573292,-0.117407956737575,0.0022924989732293,0.141248985915665,0.000658801435732874,0.140497624443232
"379","HRF_SQ_25_yrfwd",75,3776.55,1320.58,0.133915,0.032,1142.3017,3.30608805011846,0.238957547698167,3380.11,1319.52,0.13365,0.037,1141.3848,2.96141143635345,0.276842499064721,"HRF_SQ_25_yrfwd-75","HRF_SQ_25_yrfwd",0.15625,-0.000802677611352536,0.15854260194538,-0.00197886719187556,-0.104974116587891,-0.000802677611352546,-0.104255122229021
"380","HRF_SQ_25_yrfwd",76,2192.19,1320.58,0.133915,0.028,1142.3017,1.91909895608139,0.209087854235896,2561.6,1327.19,0.133934,0.024,1148.01935,2.23132127520324,0.179192736721072,"HRF_SQ_25_yrfwd-76","HRF_SQ_25_yrfwd",-0.142857142857143,0.00500537642551005,-0.142978737928489,0.000141881043945721,0.16851185344336,0.0050053764255101,0.162692141607632
"381","HRF_SQ_25_yrfwd",77,3868.41,1320.58,0.133915,0.036,1142.3017,3.38650463358323,0.268827241160438,4498.59,1321.12,0.134216,0.03,1142.7688,3.93657054690328,0.223520295642844,"HRF_SQ_25_yrfwd-77","HRF_SQ_25_yrfwd",-0.166666666666667,0.000408911235971938,-0.168535544694125,0.00224769443303585,0.162904138909785,0.000408911235972045,0.162428808708886
"382","HRF_SQ_25_yrfwd",78,3512.29,1320.58,0.133915,0.035,1142.3017,3.07474811601874,0.26135981779487,3504.82,1303.65,0.134043,0.035,1127.65725,3.1080543312252,0.261110240743642,"HRF_SQ_25_yrfwd-78","HRF_SQ_25_yrfwd",0,-0.0128201244907541,-0.000954917451862451,0.000955830190792587,-0.00212681754638706,-0.0128201244907539,0.0108321767994418
"383","HRF_SQ_25_yrfwd",79,2449.02,1320.58,0.133915,0.034,1142.3017,2.14393447895595,0.253892394429302,2571.65,1329.14,0.133886,0.032,1149.7061,2.23678903678079,0.239009306424869,"HRF_SQ_25_yrfwd-79","HRF_SQ_25_yrfwd",-0.0588235294117648,0.00648200033318704,-0.0586196685327552,-0.000216555277601473,0.0500730904606741,0.00648200033318706,0.0433103524087431
"384","HRF_SQ_25_yrfwd",80,3180.91,1320.58,0.133915,0.031,1142.3017,2.78464962452564,0.231490124332599,3603.5,1303.59,0.134017,0.028,1127.60535,3.19571027221536,0.208928717998463,"HRF_SQ_25_yrfwd-80","HRF_SQ_25_yrfwd",-0.0967741935483871,-0.0128655590725289,-0.0974616364269626,0.000761677183287839,0.132851919733661,-0.0128655590725287,0.147616649530818
"385","HRF_SQ_25_yrfwd",81,3153.09,1320.58,0.133915,0.035,1142.3017,2.76029528801367,0.26135981779487,3423.14,1329.9,0.133934,0.033,1150.3635,2.97570289738852,0.246390012991473,"HRF_SQ_25_yrfwd-81","HRF_SQ_25_yrfwd",-0.0571428571428572,0.0070575050356663,-0.0572766117213382,0.000141881043945721,0.08564614394134,0.00705750503566627,0.078037886131329
"386","HRF_SQ_25_yrfwd",82,2900.5,1320.58,0.133915,0.027,1142.3017,2.53917156912224,0.201620430870328,3126.32,1319.94,0.134179,0.025,1141.7481,2.73818717105813,0.186318276332362,"HRF_SQ_25_yrfwd-82","HRF_SQ_25_yrfwd",-0.074074074074074,-0.000484635538929829,-0.0758958527759904,0.00197139976850977,0.0778555421479056,-0.000484635538929768,0.0783781625298736
"387","HRF_SQ_25_yrfwd",83,3307.72,1320.58,0.133915,0.035,1142.3017,2.89566232808723,0.26135981779487,2991.16,1319.66,0.13402,0.038,1141.5059,2.62036315362014,0.283539770183555,"HRF_SQ_25_yrfwd-83","HRF_SQ_25_yrfwd",0.0857142857142856,-0.000696663587211568,0.084863666403735,0.000784079453384565,-0.0957033848088714,-0.000696663587211563,-0.095072955087598
"388","HRF_SQ_25_yrfwd",84,2888.07,1320.58,0.133915,0.032,1142.3017,2.52829003055848,0.238957547698167,2702.55,1325.62,0.134148,0.034,1146.6613,2.35688603077474,0.253451411873453,"HRF_SQ_25_yrfwd-84","HRF_SQ_25_yrfwd",0.0625000000000001,0.00381650486907268,0.0606545569072965,0.00173990964417715,-0.0642366701638118,0.00381650486907265,-0.0677944372330883
"389","HRF_SQ_25_yrfwd",85,4510.85,1320.58,0.133915,0.032,1142.3017,3.94891297106535,0.238957547698167,4318.46,1305.13,0.133902,0.034,1128.93745,3.82524293086388,0.253917043808158,"HRF_SQ_25_yrfwd-85","HRF_SQ_25_yrfwd",0.0625000000000001,-0.0116994048069786,0.0626031537990471,-9.70765037524773e-05,-0.042650498243125,-0.0116994048069786,-0.0313174894224377
"390","HRF_SQ_25_yrfwd",86,4196.33,1320.58,0.133915,0.04,1142.3017,3.67357415295801,0.298696934622708,4543.36,1314.92,0.133941,0.037,1137.4058,3.99449343409362,0.276241031498944,"HRF_SQ_25_yrfwd-86","HRF_SQ_25_yrfwd",-0.0750000000000001,-0.00428599554741097,-0.0751795566704744,0.000194153007504747,0.0826984531721766,-0.00428599554741088,0.0873588684407514
"391","HRF_SQ_25_yrfwd",87,3523.24,1320.58,0.133915,0.026,1142.3017,3.08433402489027,0.19415300750476,3153.21,1313.58,0.13438,0.029,1136.2467,2.77511036995751,0.215805923500521,"HRF_SQ_25_yrfwd-87","HRF_SQ_25_yrfwd",0.115384615384615,-0.00530070120704544,0.111525009445087,0.00347235186498893,-0.10502548790318,-0.00530070120704539,-0.100256214935658
"392","HRF_SQ_25_yrfwd",88,3084.62,1320.58,0.133915,0.035,1142.3017,2.70035490623887,0.26135981779487,3520.13,1327.91,0.133892,0.03,1148.64215,3.0646011031373,0.224061183640546,"HRF_SQ_25_yrfwd-88","HRF_SQ_25_yrfwd",-0.142857142857143,0.00555059140680623,-0.142709902650751,-0.000171750737408022,0.141187569295408,0.00555059140680622,0.134888268226107
"393","HRF_SQ_25_yrfwd",89,3240.16,1320.58,0.133915,0.034,1142.3017,2.83651858348806,0.253892394429302,2844.92,1324.08,0.134308,0.04,1145.3292,2.4839321306049,0.297822914495041,"HRF_SQ_25_yrfwd-89","HRF_SQ_25_yrfwd",0.176470588235294,0.00265035060352262,0.173028105723631,0.00293469738266814,-0.121981630536764,0.00265035060352269,-0.124302535839405
"394","HRF_SQ_25_yrfwd",9,3587.53,1320.58,0.133915,0.034,1142.3017,3.14061512821,0.253892394429302,3768.1,1331.47,0.133855,0.032,1151.72155,3.27171094436845,0.239064659519629,"HRF_SQ_25_yrfwd-9","HRF_SQ_25_yrfwd",-0.0588235294117648,0.00824637659210347,-0.0584016506008477,-0.000448045401934096,0.0503326801448349,0.00824637659210355,0.0417420826197106
"395","HRF_SQ_25_yrfwd",90,2811.6,1320.58,0.133915,0.033,1142.3017,2.46134624504192,0.246424971063734,3872.09,1328.52,0.134043,0.025,1149.1698,3.36946724496241,0.186507314816887,"HRF_SQ_25_yrfwd-90","HRF_SQ_25_yrfwd",-0.242424242424242,0.00601250965484855,-0.243147664736259,0.000955830190792587,0.377183809930289,0.00601250965484867,0.368952966999173
"396","HRF_SQ_25_yrfwd",91,3168.88,1320.58,0.133915,0.03,1142.3017,2.77411825614897,0.224022700967031,3662.43,1327.89,0.133989,0.026,1148.62485,3.18853453327255,0.194045779877453,"HRF_SQ_25_yrfwd-91","HRF_SQ_25_yrfwd",-0.133333333333333,0.00553544654621469,-0.133811979590364,0.000552589329051941,0.155749034359143,0.00553544654621467,0.149386665909071
"397","HRF_SQ_25_yrfwd",93,2604.37,1320.58,0.133915,0.034,1142.3017,2.27993182536628,0.253892394429302,2891.1,1308.05,0.133835,0.032,1131.46325,2.55518683439343,0.239100384802182,"HRF_SQ_25_yrfwd-93","HRF_SQ_25_yrfwd",-0.0588235294117648,-0.00948825516061122,-0.0582609402710537,-0.000597393869245392,0.110095723725891,-0.00948825516061123,0.120729491103504
"398","HRF_SQ_25_yrfwd",95,3957.36,1320.58,0.133915,0.034,1142.3017,3.46437372893693,0.253892394429302,3788.04,1323.36,0.134274,0.035,1144.7064,3.30918041517021,0.260661036388281,"HRF_SQ_25_yrfwd-95","HRF_SQ_25_yrfwd",0.0294117647058824,0.00210513562222644,0.026659490821665,0.00268080498823879,-0.0427860998241252,0.00210513562222658,-0.0447969318293911
"399","HRF_SQ_25_yrfwd",97,3724.67,1320.58,0.133915,0.031,1142.3017,3.26067097685314,0.231490124332599,3857.73,1315.63,0.134014,0.03,1138.01995,3.38986148705038,0.223857208948319,"HRF_SQ_25_yrfwd-97","HRF_SQ_25_yrfwd",-0.0322580645161291,-0.00374835299641056,-0.0329729633447058,0.000739274913191114,0.0357239701772237,-0.00374835299641053,0.0396208360531745
"400","HRF_SQ_25_yrfwd",99,2948.5,1320.58,0.133915,0.026,1142.3017,2.5811919915728,0.19415300750476,3022.56,1322.97,0.133947,0.025,1144.36905,2.64124584634651,0.186640984867149,"HRF_SQ_25_yrfwd-99","HRF_SQ_25_yrfwd",-0.0384615384615384,0.00180981084069124,-0.0386912504429134,0.000238957547698198,0.0251178565372223,0.00180981084069129,0.0232659387483654
"401","IRF_poorrec_25_yrfwd",1,2158.75,1307.9,0.139546,0.033,1131.3335,1.90814644841685,0.236481160334227,1956.71,1298.68,0.139443,0.036,1123.3582,1.74183978004522,0.258170004948258,"IRF_poorrec_25_yrfwd-1","IRF_poorrec_25_yrfwd",0.0909090909090908,-0.00704946861380825,0.0917148942578685,-0.000738107864073438,-0.0935911986103069,-0.00704946861380842,-0.0871561344306685
"402","IRF_poorrec_25_yrfwd",10,2135.38,1307.9,0.139546,0.036,1131.3335,1.88748940962148,0.257979447637338,2626.06,1290.57,0.139454,0.03,1116.34305,2.35237725536071,0.215124700618125,"IRF_poorrec_25_yrfwd-10","IRF_poorrec_25_yrfwd",-0.166666666666667,-0.0132502484899457,-0.166116903542865,-0.000659280810628816,0.229785799248846,-0.0132502484899458,0.246299578354963
"403","IRF_poorrec_25_yrfwd",100,2147.2,1307.9,0.139546,0.038,1131.3335,1.89793725722786,0.272311639172746,2576.16,1300.8,0.139688,0.032,1125.192,2.28952925367404,0.229081954069068,"IRF_poorrec_25_yrfwd-100","IRF_poorrec_25_yrfwd",-0.157894736842105,-0.00542854958330143,-0.158750779933626,0.00101758559901397,0.199776453055142,-0.00542854958330158,0.206325048393927
"404","IRF_poorrec_25_yrfwd",103,2211.13,1307.9,0.139546,0.041,1131.3335,1.95444579339337,0.293809926475857,2286.63,1302.21,0.139342,0.04,1126.41165,2.03001274001383,0.287063484089506,"IRF_poorrec_25_yrfwd-103","IRF_poorrec_25_yrfwd",-0.024390243902439,-0.00435048551112466,-0.0229619280303837,-0.00146188353661165,0.0341454369485286,-0.00435048551112475,0.0386641301978793
"405","IRF_poorrec_25_yrfwd",104,2171.97,1307.9,0.139546,0.036,1131.3335,1.91983177374311,0.257979447637338,1844,1324.57,0.139626,0.043,1145.75305,1.60942185578297,0.307965565152622,"IRF_poorrec_25_yrfwd-104","IRF_poorrec_25_yrfwd",0.194444444444444,0.0127456227540332,0.193760076521883,0.000573287661416284,-0.151001164841135,0.0127456227540331,-0.161685998849227
"406","IRF_poorrec_25_yrfwd",106,2126.82,1307.9,0.139546,0.035,1131.3335,1.87992311727709,0.250813351869634,2153.55,1314.5,0.139607,0.034,1137.0425,1.89399252886326,0.243540796664924,"IRF_poorrec_25_yrfwd-106","IRF_poorrec_25_yrfwd",-0.0285714285714286,0.00504625735912537,-0.0289958853884732,0.000437131841829974,0.012568059356222,0.00504625735912525,0.00748403562723675
"407","IRF_poorrec_25_yrfwd",107,2072.52,1307.9,0.139546,0.035,1131.3335,1.83192665999902,0.250813351869634,2167.98,1309.12,0.139674,0.033,1132.3888,1.9145191121636,0.236264444348984,"IRF_poorrec_25_yrfwd-107","IRF_poorrec_25_yrfwd",-0.0571428571428572,0.000932793026989821,-0.0580069099679048,0.000917260258266014,0.0460598691448092,0.000932793026989678,0.0450850211244928
"408","IRF_poorrec_25_yrfwd",108,2279.48,1307.9,0.139546,0.033,1131.3335,2.01486122350306,0.236481160334227,1873.47,1324.3,0.139822,0.04,1145.5195,1.63547630572854,0.286078013474274,"IRF_poorrec_25_yrfwd-108","IRF_poorrec_25_yrfwd",0.212121212121212,0.012539184952978,0.209728559644882,0.00197784243188625,-0.17811518416481,0.012539184952978,-0.188293324298991
"409","IRF_poorrec_25_yrfwd",11,2158.03,1307.9,0.139546,0.031,1131.3335,1.90751003130377,0.222148968798819,2073.59,1309.31,0.139534,0.032,1132.55315,1.83089862051949,0.229334785786977,"IRF_poorrec_25_yrfwd-11","IRF_poorrec_25_yrfwd",0.0322580645161291,0.00107806407217677,0.0323468392719177,-8.59931492125321e-05,-0.0391282790322656,0.00107806407217666,-0.0401630447688478
"410","IRF_poorrec_25_yrfwd",110,2305.65,1307.9,0.139546,0.036,1131.3335,2.03799321773818,0.257979447637338,2319.17,1308.27,0.139624,0.036,1131.65355,2.04936395949096,0.25783532916977,"IRF_poorrec_25_yrfwd-110","IRF_poorrec_25_yrfwd",0,0.000282896245890392,-0.000558643213201267,0.000558955469880862,0.00586385617938541,0.000282896245890275,0.00557938154740081
"411","IRF_poorrec_25_yrfwd",111,2145.61,1307.9,0.139546,0.036,1131.3335,1.89653183610315,0.257979447637338,2423.42,1283.16,0.139641,0.032,1109.9334,2.18339226479715,0.229159057869823,"IRF_poorrec_25_yrfwd-111","IRF_poorrec_25_yrfwd",-0.111111111111111,-0.0189158192522363,-0.111715836402712,0.00068077909793175,0.129478330171839,-0.0189158192522364,0.151255266710113
"412","IRF_poorrec_25_yrfwd",112,2324.23,1307.9,0.139546,0.035,1131.3335,2.05441631490626,0.250813351869634,2613.94,1305.9,0.139444,0.031,1129.6035,2.31403319837447,0.222311465534551,"IRF_poorrec_25_yrfwd-112","IRF_poorrec_25_yrfwd",-0.114285714285714,-0.00152916889670446,-0.113637835157585,-0.000730941768305727,0.124647732797529,-0.00152916889670464,0.12637014298636
"413","IRF_poorrec_25_yrfwd",114,2066.59,1307.9,0.139546,0.03,1131.3335,1.82668505794268,0.214982873031115,2058.88,1314.02,0.139781,0.03,1136.6273,1.8113941130923,0.214621443543829,"IRF_poorrec_25_yrfwd-114","IRF_poorrec_25_yrfwd",0,0.00467925682391613,-0.00168120130775995,0.0016840325054103,-0.00373078356132568,0.00467925682391612,-0.00837087093031895
"414","IRF_poorrec_25_yrfwd",115,2314.94,1307.9,0.139546,0.028,1131.3335,2.04620476632222,0.200650681495708,2598.38,1289.87,0.139364,0.025,1115.73755,2.32884516614145,0.179386355156281,"IRF_poorrec_25_yrfwd-115","IRF_poorrec_25_yrfwd",-0.107142857142857,-0.0137854576037925,-0.105976845834341,-0.00130422942972221,0.122439458474086,-0.0137854576037925,0.138129088775037
"415","IRF_poorrec_25_yrfwd",116,2105.74,1307.9,0.139546,0.037,1131.3335,1.86129023846638,0.265145543405042,2746.35,1294.52,0.139642,0.028,1119.7598,2.45262421458602,0.200512739720142,"IRF_poorrec_25_yrfwd-116","IRF_poorrec_25_yrfwd",-0.243243243243243,-0.010230139918954,-0.243763492513868,0.000687945193699461,0.304220843978839,-0.0102301399189541,0.317701110712792
"416","IRF_poorrec_25_yrfwd",117,2421.1,1307.9,0.139546,0.035,1131.3335,2.14004093399515,0.250813351869634,2798.9,1332.73,0.139479,0.03,1152.81145,2.42789052797836,0.215086141999871,"IRF_poorrec_25_yrfwd-117","IRF_poorrec_25_yrfwd",-0.142857142857143,0.0189846318525881,-0.142445406528172,-0.00048012841643624,0.156044773037049,0.0189846318525881,0.134506583220275
"417","IRF_poorrec_25_yrfwd",118,2182.69,1307.9,0.139546,0.028,1131.3335,1.92930731742674,0.200650681495708,2348.63,1326.2,0.139652,0.026,1147.163,2.04733764948835,0.18617706871366,"IRF_poorrec_25_yrfwd-118","IRF_poorrec_25_yrfwd",-0.0714285714285715,0.0139918954048475,-0.0721333846172731,0.000759606151376571,0.0760254548286747,0.0139918954048474,0.0611775692734305
"418","IRF_poorrec_25_yrfwd",12,2160.83,1307.9,0.139546,0.031,1131.3335,1.90998498674352,0.222148968798819,2275.64,1310,0.139592,0.029,1133.15,2.00824250981776,0.207748295031234,"IRF_poorrec_25_yrfwd-12","IRF_poorrec_25_yrfwd",-0.064516129032258,0.00160562734153999,-0.0648244006958526,0.000329640405314309,0.0531323611760296,0.0016056273415398,0.0514441337268161
"419","IRF_poorrec_25_yrfwd",120,2214.08,1307.9,0.139546,0.04,1131.3335,1.95705333573168,0.286643830708154,2444.69,1310.78,0.139638,0.036,1133.8247,2.1561445962502,0.25780947879517,"IRF_poorrec_25_yrfwd-120","IRF_poorrec_25_yrfwd",-0.1,0.00220200321125463,-0.100592961801229,0.000659280810628816,0.104156128053187,0.00220200321125459,0.101730114802456
"420","IRF_poorrec_25_yrfwd",121,1964.5,1307.9,0.139546,0.04,1131.3335,1.73644641478397,0.286643830708154,2269.55,1303.28,0.139544,0.035,1127.3372,2.01319534208576,0.250816946626154,"IRF_poorrec_25_yrfwd-121","IRF_poorrec_25_yrfwd",-0.125,-0.00353238015138774,-0.124987459152669,-1.4332191535422e-05,0.155281242046322,-0.00353238015138781,0.159376600939464
"421","IRF_poorrec_25_yrfwd",122,2174.2,1307.9,0.139546,0.023,1131.3335,1.92180289896834,0.164820202657188,2718.31,1301.37,0.139708,0.019,1125.68505,2.41480510023652,0.135997938557563,"IRF_poorrec_25_yrfwd-122","IRF_poorrec_25_yrfwd",-0.173913043478261,-0.00499273644774078,-0.174870942002014,0.00116090751436799,0.250257566001288,-0.00499273644774081,0.256531094594992
"422","IRF_poorrec_25_yrfwd",123,2127.26,1307.9,0.139546,0.039,1131.3335,1.88031203884619,0.27947773494045,2434.48,1320.43,0.139619,0.034,1142.17195,2.13144789626466,0.243519864774852,"IRF_poorrec_25_yrfwd-123","IRF_poorrec_25_yrfwd",-0.128205128205128,0.00958024313785475,-0.128660947439194,0.000523124991042307,0.144420522174064,0.00958024313785455,0.133560734723884
