"Seas","Fleet","Area","Obs","Exp","Nsamp_adj","Nsamp_in","effN","Bin","SuprPer","year","model_run","iteration","scenario"
1,3,1,0.047619,0.0080149,10,10,3.81807,10,"No",75,"om","5","opaka-sim"
1,3,1,0.047619,0.00138441,10,10,3.81807,11,"No",75,"om","5","opaka-sim"
1,3,1,0.047619,0.00239629,10,10,3.81807,12,"No",75,"om","5","opaka-sim"
1,3,1,0.047619,0.00396718,10,10,3.81807,13,"No",75,"om","5","opaka-sim"
1,3,1,0.047619,0.00156852,10,10,3.81807,14,"No",75,"om","5","opaka-sim"
1,3,1,0.047619,0.000826878,10,10,3.81807,15,"No",75,"om","5","opaka-sim"
1,3,1,0.047619,0.0017769,10,10,3.81807,16,"No",75,"om","5","opaka-sim"
1,3,1,0.047619,0.000790886,10,10,3.81807,17,"No",75,"om","5","opaka-sim"
1,3,1,0.047619,0.00140861,10,10,3.81807,18,"No",75,"om","5","opaka-sim"
1,3,1,0.047619,0.000770557,10,10,3.81807,19,"No",75,"om","5","opaka-sim"
1,3,1,0.047619,0.000683558,10,10,3.81807,20,"No",75,"om","5","opaka-sim"
1,3,1,0.047619,0.00186991,10,10,3.81807,21,"No",75,"om","5","opaka-sim"
